vehicle_id,registration_number,vehicle_type,make,model,color,owner_person_id,registered_location_id,associated_person_ids
1879988d-fb12-4ade-85fe-f0da36656832,MH60PG5046,car,Maruti Suzuki,Swift,Silver,10c0a1fa-8b7e-420f-84c8-e35f578baec7,6c7dd797-fff1-4ca6-a0ff-aba0dbaa726f,
f7f7493e-e107-4b0d-ae32-dfe56eb985bd,MH46WZ4906,motorcycle,Royal Enfield,Classic 350,Grey,027ac3f5-ce4c-40b1-a498-29e5b9c751f8,6c7dd797-fff1-4ca6-a0ff-aba0dbaa726f,
753d5c15-ec95-42b6-9bfd-d68018dda8d0,MH49RN6547,motorcycle,Bajaj,Pulsar,Black,7f9bb7cb-192c-4ff8-a423-6f75fdc0eab7,6c7dd797-fff1-4ca6-a0ff-aba0dbaa726f,
1a155a43-776b-4a87-8ca8-27adf3dfa2d1,OD50YG3082,car,Maruti Suzuki,WagonR,Blue,8f343577-22f0-439b-a3b7-0e293163e47d,1c6b2c51-aa55-4558-ae96-d1770fade444,
53eaa21c-da9e-4077-ac7d-bbf880b00663,OD39FF3362,car,Hyundai,i20,Silver,81369865-d4b6-4ce3-9529-3524be156216,1c6b2c51-aa55-4558-ae96-d1770fade444,
71a98817-852d-437d-8490-a7f92fa8413c,UP41CD8142,motorcycle,TVS,Apache,Red,c83827a6-de1d-4e19-96c3-d88e7b117ea4,67ddcf81-7426-497f-b284-f589da94258d,
ba0965c5-1742-4816-a5ba-cb47f49953ee,UP46EG8389,van,Maruti Suzuki,Eeco,Silver,b0a9f0f9-e017-4c30-a7df-1b9fa32ae419,67ddcf81-7426-497f-b284-f589da94258d,
982e62f2-7161-47ed-8ed9-816fa802fded,UP27HT8665,motorcycle,TVS,Apache,Maroon,b0a9f0f9-e017-4c30-a7df-1b9fa32ae419,67ddcf81-7426-497f-b284-f589da94258d,
23642747-fbaf-46f9-a43c-35aabf12dc83,RJ27PN3935,auto-rickshaw,Bajaj,RE Compact,Blue,816154e5-590a-48a5-abd3-149e1b81576a,8b290e9f-43ac-4762-b2a2-f30d65d03bed,
0c4713d3-4f89-4c06-b412-c42f3a6f3886,RJ57QK0259,car,Tata Motors,Nexon,Blue,9dc6df1b-a991-4362-a258-e2819f7650e1,8b290e9f-43ac-4762-b2a2-f30d65d03bed,
4e8eb227-41b0-4de5-9d1d-60394c134574,IN08AJ6543,car,Toyota,Innova,Maroon,77aad506-ed85-4020-b1ad-088e8176cfcb,d0184a09-161d-4442-9ae0-17c96fb4622e,
1bbd3ce0-82e9-4f47-8d0a-b34c76ea1e9e,IN21YX5145,motorcycle,Honda,Activa,Maroon,77aad506-ed85-4020-b1ad-088e8176cfcb,d0184a09-161d-4442-9ae0-17c96fb4622e,
949f759b-8e77-4065-8989-51ce69519efc,IN38DT6602,motorcycle,Bajaj,Pulsar,Silver,46ce2273-01b7-442a-8a39-866b9a7b8caf,d0184a09-161d-4442-9ae0-17c96fb4622e,
766e737b-2ab3-4caf-b046-2193fe6d1c7d,IN27KT4629,motorcycle,Hero,Splendor,Grey,4bacb239-386c-43cb-80c3-104d0d8efd44,d0184a09-161d-4442-9ae0-17c96fb4622e,
7d972e87-61e8-4c2a-a560-edd3205453bb,IN54UA5215,motorcycle,Hero,Splendor,Grey,4bacb239-386c-43cb-80c3-104d0d8efd44,d0184a09-161d-4442-9ae0-17c96fb4622e,
23d2d24c-89fa-4887-bc3d-0d9f1fc8b078,MH52TT9346,motorcycle,TVS,Apache,Maroon,6f3e1d73-0748-4698-a90b-4338854b6da6,d9656d90-576d-4a2f-92f6-d46ca668ee37,
fe14d468-a76a-4d22-97ea-3246100e2020,MH47BZ7908,motorcycle,Honda,Activa,Black,07dc70ae-37b8-4702-9e16-b911816d6890,d9656d90-576d-4a2f-92f6-d46ca668ee37,
588b8441-8dc9-452c-ad05-66d7f39922fd,BR29PC7126,auto-rickshaw,Bajaj,RE Compact,Red,e5d7e647-7769-4d63-9e43-10667b8be6c3,6e52fc9a-f78d-4af7-8767-7e8f2a460895,
d0c8dd0f-a308-4e46-b9f3-1076a3396740,BR08DA9992,car,Toyota,Innova,Red,30ab5192-7cd4-480c-82c9-14b92065b21e,6e52fc9a-f78d-4af7-8767-7e8f2a460895,
6cd9a780-62be-4547-bd98-e37b52e937a6,BR06KB5496,motorcycle,Honda,Activa,Maroon,9c6f80f9-911e-4a04-a029-cb0dc2d490ee,6e52fc9a-f78d-4af7-8767-7e8f2a460895,
b6338b78-1172-414a-9071-ec765ae684c1,UP41BN7459,car,Hyundai,i20,Maroon,b161c0fb-0147-4963-a69e-348e783cd87a,62b16554-83b1-4666-9e75-be493be17615,
b180388d-7499-4d5c-a0fb-31b1398e6542,UP08VZ3953,car,Maruti Suzuki,WagonR,Maroon,ceae3760-1f46-428a-9f5a-67494e83ad84,62b16554-83b1-4666-9e75-be493be17615,
57d8b3c7-35e5-4c20-b57f-cdcec53f0b0c,UP56NV5885,motorcycle,TVS,Apache,Red,2215f220-01c0-496d-9826-8c8c9f1b5faf,62b16554-83b1-4666-9e75-be493be17615,
43c69010-0afe-4038-b357-657e601696c1,UP50TD6958,motorcycle,Hero,Splendor,Blue,2215f220-01c0-496d-9826-8c8c9f1b5faf,62b16554-83b1-4666-9e75-be493be17615,
68d0384c-d87f-4537-bc4e-5e3130c51196,UP19HK1699,motorcycle,TVS,Apache,Silver,a92c4c08-4d7f-41bc-b3ba-130b5d776111,62b16554-83b1-4666-9e75-be493be17615,
61fbe0e1-94e4-4ee9-a1bf-bf8d36aebff4,UP50MV1393,motorcycle,Bajaj,Pulsar,Blue,fd989a10-f458-4c0b-b4de-8816b6ffefdc,62b16554-83b1-4666-9e75-be493be17615,65f2e462-20b2-40dc-aa8d-5e7ced3545a6
5453ce26-28ef-46fa-acec-38592d2e5cc6,UP24AJ8580,auto-rickshaw,Bajaj,RE Compact,Blue,67b9c6be-4bc4-4094-894b-f3e402e3dd30,62b16554-83b1-4666-9e75-be493be17615,
2338252f-3d01-4eee-a2cf-19495948ec0b,JH53JM4483,motorcycle,Royal Enfield,Classic 350,Blue,49711703-a162-45ea-8484-e600d2fc60b9,1969e447-bf24-4d61-88f9-2ccf451da1f9,
467d306e-17aa-4170-a24f-b8fd77fd14b5,KA13LU9540,car,Toyota,Innova,Grey,f1963d7c-f4dd-4c7c-bdfc-61f7cc4fc59c,6e8456de-2415-4692-a9b7-33d42569b6d5,
332285b1-94a3-45fd-808f-a3097f5b353f,KA38CY5481,motorcycle,Honda,Activa,Maroon,e3bada65-8b55-4a30-85a2-dc6fe9ee3558,6e8456de-2415-4692-a9b7-33d42569b6d5,
66ab3483-74d6-4c92-a5f5-892d22ab3327,KA03YW9058,motorcycle,Honda,Activa,Blue,9119d264-6ce9-426b-8473-79dae3e5d951,6e8456de-2415-4692-a9b7-33d42569b6d5,
5b7ac3b2-bce6-49b5-90ac-d4e77ea5fbc2,KA58KZ5860,motorcycle,Bajaj,Pulsar,Red,3c33163e-b499-4c82-ad32-d522eebc5a38,6e8456de-2415-4692-a9b7-33d42569b6d5,
856fbcff-8765-43e0-b98e-a0df88998752,KA56WD6954,motorcycle,Bajaj,Pulsar,Red,3ec0987d-1f36-41b6-8469-531a4ad5ba36,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
db5caecd-c1a0-4203-b532-cbef7d3b30cf,KA16DD2313,motorcycle,Hero,Splendor,Maroon,d4b70242-74e7-4c29-a388-f21115d4ae94,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
7cb50c14-0ed9-4406-8b09-6a475163d7c8,KA11MM8521,car,Kia,Seltos,Black,f2169a2d-7826-4230-b322-911bda1e8f1e,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
09f98dc3-bc37-4727-a762-aa56f64c6804,KA15XF4221,motorcycle,TVS,Apache,Grey,e033ed9c-276a-4196-aea3-3ad281701a93,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
df583275-4783-4515-9ced-caab7a2c0fbe,KA05VH8303,car,Honda,City,Silver,fda48128-2192-4b25-b3ea-16e344d9bf64,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
54bea056-0930-4ac0-b6de-186edcccb8c0,KA53HF9765,car,Honda,City,Blue,892a42fd-cddc-4e23-9c41-062359b2a611,fc6ab120-b7e8-4540-a5b8-b11a84a130e7,
142662a7-46e8-40f4-8731-2819e0bdfcbe,GJ56AB8922,truck,Mahindra,Bolero Pickup,White,94d607d7-3492-48ab-a373-f24cb1390211,602d9768-51c6-48ac-b514-d39a38aa8cab,
47e9bdeb-0a97-41b9-b751-cc0cb6445852,GJ47QF8422,van,Maruti Suzuki,Eeco,Black,8e380961-9536-4b53-8459-cfda50a2d762,602d9768-51c6-48ac-b514-d39a38aa8cab,
5f6b6791-920d-4f03-899b-516bb594386b,GJ53RT1698,motorcycle,Honda,Activa,White,4bd924a0-4163-4b8e-8fe2-47caadf44a76,602d9768-51c6-48ac-b514-d39a38aa8cab,
74c6525c-f36a-49cd-af93-df640edbde79,WB32CT6142,motorcycle,Hero,Splendor,Grey,d460b2f9-3aa4-40c7-8a4a-77edadccf897,d22f0418-222a-43bb-97e9-b2ceea60e9f1,
7e51006b-677b-4467-86c3-d149e98c8523,WB51GK2756,motorcycle,Honda,Activa,Maroon,dcb380f4-9879-4bcb-ac59-4ac3e201bf26,d22f0418-222a-43bb-97e9-b2ceea60e9f1,
e7e726de-45a1-4034-bd21-cfbd429c93a6,AP04BZ8005,truck,Ashok Leyland,Dost,Silver,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,8e5036df-127c-4594-9192-f94d067db20e,
50a061de-f28c-41a9-871b-d01600a109b6,UP17DT7663,motorcycle,Honda,Activa,Maroon,4e518ad5-4f1d-4e0b-b8db-35008e94ce9d,e137e7b2-7e1e-406d-bd4d-ca4981740883,
78efdd28-5c91-413d-9acc-cbd3662ad18f,UP44ZB6068,motorcycle,Honda,Activa,Blue,6997d075-6579-4f24-b658-f9be47da879d,e137e7b2-7e1e-406d-bd4d-ca4981740883,
019c368b-4994-4155-8919-14cecdc6de72,UP02ZC9254,motorcycle,Hero,Splendor,Maroon,c8e62b5b-6b2b-486a-a7a9-e56ec10d8171,e137e7b2-7e1e-406d-bd4d-ca4981740883,
0ff97c87-a881-4bcb-86fe-52bbf8978892,UP06ZG2313,motorcycle,Bajaj,Pulsar,Grey,c8e62b5b-6b2b-486a-a7a9-e56ec10d8171,e137e7b2-7e1e-406d-bd4d-ca4981740883,
e96a852e-465a-414e-bcd8-43ab5c0d7ce4,UP15SQ1804,motorcycle,Bajaj,Pulsar,White,75c66359-73bd-47e8-9307-32bf17d34380,e137e7b2-7e1e-406d-bd4d-ca4981740883,
4e8d006a-6379-4c66-a1f9-e66d09983a9c,JH04FL2512,motorcycle,Hero,Splendor,Blue,dcc01f74-9068-4489-adf0-d296d8ee67de,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
85739fdb-43ba-4477-9ed7-0625ef0c8bd6,JH28DM1136,motorcycle,Hero,Splendor,Black,ec4e0bf5-4e90-487e-8aef-6b6637489f86,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
86677fe3-4dff-49fa-9d3e-cc3e9062b83d,JH05CL7410,motorcycle,Honda,Activa,Red,df5f0caa-f14d-4a23-a5ab-f47b4e66487c,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
839f8c96-5d4a-442b-9836-475627e56c31,JH11BA5609,car,Toyota,Innova,Red,62253e8d-5335-4f19-9e28-3aee9bd855d5,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
d3f28b07-2bf5-4bb9-a110-fbd0ff70fb4f,JH16TL5651,motorcycle,TVS,Apache,Black,bae44582-518e-4cc6-8864-9a68de64fa2e,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
cd6924b6-18de-4d13-9e4a-ed2d20e779cc,JH26GG2776,car,Honda,City,Red,bae44582-518e-4cc6-8864-9a68de64fa2e,ffcdef86-07ee-4f5c-b8fd-a47e6040283d,
99acc3a3-fcb0-42ff-8344-a2f01bfc1043,MH33XJ3887,car,Hyundai,Creta,Grey,97fa6d8f-8f8c-4e66-9600-c13228fb8b6a,546f61c4-b23c-454c-97a1-8172126c2eb1,
40112a4c-c3bd-4a4d-98cf-ef17ce57f993,MH38PY2745,motorcycle,TVS,Apache,Maroon,61471165-3f7a-400f-8a83-b0804b56ec92,546f61c4-b23c-454c-97a1-8172126c2eb1,
2b055950-1a69-40d2-b516-eb8e5f9a98de,MH03RK3104,truck,Tata Motors,LPT 1109,Blue,ecf8560d-074d-4616-bfe1-5ab4cab60fdc,546f61c4-b23c-454c-97a1-8172126c2eb1,
15fb0404-6954-41bf-9307-e0a6f1bc253b,MH44YN7630,truck,Tata Motors,LPT 1109,White,fe019cc4-ad27-4a9e-8ce5-6f24d484e798,546f61c4-b23c-454c-97a1-8172126c2eb1,
86fb1100-4858-45ba-9eff-29554b7690d8,MH48ZX8422,motorcycle,Honda,Activa,Red,fe56cd72-0ab6-4f4f-a1bc-459955f68bc3,546f61c4-b23c-454c-97a1-8172126c2eb1,
3db59df9-2f75-48d7-afb0-dfef83b96d27,OD45YS4046,car,Mahindra,Bolero,White,63978636-6654-4695-ae29-7aa73b410900,f8fb5476-9b84-42d2-adaa-52d8c313d7d2,
dd41964a-e089-49d5-8765-df0876259e88,OD43TS3219,motorcycle,Honda,Activa,Red,1ec06fb2-834c-4afb-8254-5f294f9bd0da,f8fb5476-9b84-42d2-adaa-52d8c313d7d2,
63b1c349-3922-4be3-bd4f-158ccef54f83,UK51HS4451,motorcycle,Honda,Activa,Red,4682e1e3-d14e-4a06-b425-c1b44c3bdf54,8382482c-b106-46dc-83bd-d519ac2530f3,
dbc59c25-9e95-4517-afff-46f9f335d3b3,UK40JZ3935,motorcycle,Hero,Splendor,Blue,04461a6c-fc3e-43fe-8bae-51cea1308184,8382482c-b106-46dc-83bd-d519ac2530f3,
0d22e758-0567-478d-844c-337b7219b7db,UK37WV8227,car,Toyota,Innova,Black,2ca64574-556a-4e5c-a21d-820a82e4bcb5,8382482c-b106-46dc-83bd-d519ac2530f3,
03832ef5-5434-4b7b-b530-5d2547309964,UK10TF9522,car,Mahindra,Bolero,Red,65493cfb-8afe-4ebd-9df2-faa763b8f310,8382482c-b106-46dc-83bd-d519ac2530f3,
f323c17b-3750-4900-a115-5854e0c3167a,UK60HE2798,motorcycle,Royal Enfield,Classic 350,Maroon,c529d9ef-2cd1-45c2-9e04-a55827105e21,8382482c-b106-46dc-83bd-d519ac2530f3,
51c0cb6a-04c0-4fe3-a711-83cde88bbd15,TN22YS0997,motorcycle,Hero,Splendor,Grey,454733be-201b-4f37-bdc8-fabcf42fcd20,0d0270bd-2e73-46ba-8a90-6a03ed0586b6,036484c0-7073-4f7d-96f0-9d0dda8c0830
6424531c-ff76-4b4a-b60e-a0e5e3cd93a9,TN25ZA6646,car,Maruti Suzuki,Swift,Grey,2462c2eb-1f1b-47a8-8162-d3130384be69,0d0270bd-2e73-46ba-8a90-6a03ed0586b6,
94dca542-3796-47dc-9af7-ffe1e4b53779,AS44LS2157,motorcycle,Honda,Activa,Blue,0ead0884-55ed-4e0c-931f-0414d70f5921,5e7265f2-e024-4948-ae97-9577296c20d5,
76ba6cad-abaf-4e3f-b38d-e0eb265d4334,AS49NF0606,car,Tata Motors,Nexon,Grey,65f2e462-20b2-40dc-aa8d-5e7ced3545a6,5e7265f2-e024-4948-ae97-9577296c20d5,
b85993b2-80f8-4018-93d3-776fee41cc3d,AS06PU8585,motorcycle,Royal Enfield,Classic 350,White,9ecdbdb9-b55e-4e0e-bd9d-ceaafd90bddb,5e7265f2-e024-4948-ae97-9577296c20d5,
877bf3e7-f073-4cee-ad74-e5a226b4c1d4,AS38SV5434,motorcycle,Royal Enfield,Classic 350,White,b130424e-a079-43fc-ae7b-9de36b066ebb,5e7265f2-e024-4948-ae97-9577296c20d5,
9c6d7fe7-2e30-4543-a2ec-c69c57bbb0b6,RJ38YU0299,car,Kia,Seltos,Red,a9de9f02-11c2-4c92-8daa-b23b3e87d736,fd043a74-90df-4cb0-8c21-56031623907b,
01f887b3-f932-4933-bbed-b7d1b422ac03,TN03NR2007,motorcycle,Hero,Splendor,Black,fc2ffc05-29cf-4be2-ab8c-dcfe4f85038e,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
4a908ac0-b9f7-433f-bdc5-543093c68cfe,TN21TQ9320,car,Hyundai,i20,Blue,c01ed628-489a-4805-9c4f-5a34da05d3f8,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
39838f69-aa93-4991-b95b-5989492313c0,TN26KR0339,motorcycle,Royal Enfield,Classic 350,White,a9af8e6a-6122-49ba-92d6-a7fe993d3370,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
0fb585ca-38ea-4ee2-a37e-c9570234861e,TN39ZD1237,motorcycle,Bajaj,Pulsar,Silver,2aafa2df-69ad-4082-9781-01270ad8caad,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
58eca8bf-acfb-447f-96d1-bfb1cc95debf,TN31TU3017,motorcycle,Hero,Splendor,Grey,58403a85-3bb2-4384-b35a-06d05951268a,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
e7a46c79-5dbe-426a-9067-89feaa63adab,TN14PW0089,car,Mahindra,Bolero,White,58403a85-3bb2-4384-b35a-06d05951268a,2ecaeff5-cb3f-4727-8062-b27a7b63af15,
5429a0f8-7520-4029-93d0-6ac32d3c1679,GJ11SM6948,car,Kia,Seltos,Red,d345fe0e-42c2-4e44-83b2-723320815e68,5142d1c6-96f2-49c3-9a7d-0db46d67442c,
43ac7a1d-c309-467c-8ecb-1172a78b89d4,GJ25NC8586,car,Mahindra,Bolero,Red,d345fe0e-42c2-4e44-83b2-723320815e68,5142d1c6-96f2-49c3-9a7d-0db46d67442c,
ae1b05d4-2ee0-42c4-9ef0-030c8e2090a2,GJ13VX3791,car,Maruti Suzuki,Swift,Red,2cd1f3be-6824-4a52-8086-4de729d9aaca,5142d1c6-96f2-49c3-9a7d-0db46d67442c,
a2b321b2-b8fd-4da5-b8f5-789ed42359af,GJ51JX9037,car,Toyota,Innova,Blue,366ebb5e-4205-4993-a2f2-64e5d67ce167,5142d1c6-96f2-49c3-9a7d-0db46d67442c,
69f10f03-1d65-4d8b-b66d-6cfda7ba1595,GJ46AK7718,car,Honda,City,Silver,d038f78a-ac24-4255-9b01-1d1541ce8012,5142d1c6-96f2-49c3-9a7d-0db46d67442c,
124fc45b-df33-43dd-8eec-715c7ebc694a,HR12EH7017,motorcycle,TVS,Apache,Red,1aae9d8c-d6c4-4531-89f0-6293efdbac7d,3882bfc6-6f3e-42f1-acd5-875175110e2b,
b4f82427-5901-4739-9855-00531c840736,HR51AU3393,motorcycle,Hero,Splendor,Silver,003cbc5f-6bd1-45c8-802a-83208f9052bf,3882bfc6-6f3e-42f1-acd5-875175110e2b,
10b3b319-19e1-46e0-b389-7e24f67da901,HR49TY4650,car,Maruti Suzuki,Swift,Silver,8bc0df36-e3d8-4a4a-8c8e-accca462e3ee,3882bfc6-6f3e-42f1-acd5-875175110e2b,
7a6d8a37-d138-49ad-bd65-64d007fd77a1,TN26HQ7160,motorcycle,Hero,Splendor,Silver,ac981fbf-5c23-4f68-9de4-18399d8c9fda,f62681d9-41df-4831-8337-22e02d389b14,
a29b6d39-7a5b-4e19-b9e4-687866e33f9b,TN27MW9595,motorcycle,Bajaj,Pulsar,Grey,39727b42-2e34-4761-86de-934b90995f38,f62681d9-41df-4831-8337-22e02d389b14,
defc554b-27a2-40e8-8d40-7a5e4bd76ebb,OD25FH5242,motorcycle,Hero,Splendor,White,670dbf69-ea2a-485a-b461-c479cc3b7340,5a8c6168-07ce-4d7b-a362-42040a53b054,
cf049d49-baed-4d39-aea3-65f6aa73fc88,OD08BY0624,motorcycle,Hero,Splendor,Blue,ea5053b5-6ea8-4a50-9d34-3c1b00d569d8,5a8c6168-07ce-4d7b-a362-42040a53b054,
2bc85ea1-c693-4cba-8a88-226bf06ebc9d,OD07ER5046,car,Honda,City,White,b21086e5-e0c7-4581-b389-8d45ce5ed6e9,5a8c6168-07ce-4d7b-a362-42040a53b054,
fe5953c7-dc87-4f52-aa41-2dfe3600f00c,OD51UM2774,motorcycle,Bajaj,Pulsar,Silver,491f1427-759d-4897-9869-66d835714bbb,5a8c6168-07ce-4d7b-a362-42040a53b054,
1c71d26a-0694-4309-be18-e58a9662291f,UK22FC1119,motorcycle,Bajaj,Pulsar,Blue,06f3d146-8c0e-4189-91e0-d3c04da2745e,e44e89e9-4e92-4430-af77-94a617033bd3,
3b56da1f-31a3-4ae9-9516-db1bee402882,UK13HF9117,motorcycle,Bajaj,Pulsar,White,b7008cf0-f52c-4878-a4ac-b18aa43bef76,e44e89e9-4e92-4430-af77-94a617033bd3,
0be77784-8742-4570-acc3-c18e03736a44,UK01ZR7547,motorcycle,TVS,Apache,White,e29829bc-7268-4b21-a6c5-c6b2a350bf89,e44e89e9-4e92-4430-af77-94a617033bd3,
7ffc32aa-9adb-4c5e-a2c2-50adad832332,MP07PK7534,car,Maruti Suzuki,Swift,Maroon,64c8c8c4-3eca-40a8-a280-fce21bb2974a,bf0ceee0-aca6-4168-85a6-2ec3eb7b5261,
0a13db71-f7c1-464a-aee2-e14277ff89d9,TN39LQ7659,car,Tata Motors,Nexon,Maroon,3880d8b4-ea8d-455d-aa9c-977ad401abd3,a684d76b-fc88-4771-ac63-cb6776a45e23,
04e191b1-124e-4403-9eae-58c7bfd79e07,RJ25UB4813,motorcycle,Royal Enfield,Classic 350,Red,a340f970-d761-46df-ae50-904a5c84f1df,677b943d-7828-4146-9dbe-db090c179e46,
8f7c73a6-116d-4c89-add6-044257896384,AS05ZX4662,motorcycle,Hero,Splendor,Grey,381edcea-393a-4563-9fea-dfc8d626a408,2796f166-4b38-41c0-aa90-df4c3f1d5918,
9313c70b-5996-4a47-b52f-2743f302ac61,AS41PM0057,car,Honda,City,Silver,1a958dca-63c0-4934-905a-10e51c3d04ca,2796f166-4b38-41c0-aa90-df4c3f1d5918,
e0569d9d-cd0e-4415-85b7-c5fe7f089edd,TS34QF6463,motorcycle,Royal Enfield,Classic 350,Grey,3fc017d2-08cb-4e64-8ac6-678a1612aa6b,abc3dac6-1bb5-41f9-bb42-3e43194cf9ca,
ecb44b58-8791-48d4-98ed-4aef5e2d2b99,TS56TX3186,car,Kia,Seltos,Blue,a863fe66-6b5f-4161-a08e-b86004e3f38e,abc3dac6-1bb5-41f9-bb42-3e43194cf9ca,
10404aa5-de05-473f-80fd-27e2ce1894de,GJ08LN2488,auto-rickshaw,Bajaj,RE Compact,Blue,f227f6b2-166f-413b-8e2a-82ff5d243d54,6f3b90d6-bf47-4007-b91f-248aa5d7305f,
4c3abb72-9e3c-43b3-b95c-d39e5a7908e0,GJ08AW6129,motorcycle,Hero,Splendor,Red,f227f6b2-166f-413b-8e2a-82ff5d243d54,6f3b90d6-bf47-4007-b91f-248aa5d7305f,
dcffaed3-9c84-4674-be0f-6cdaba21428f,MH49ME2764,car,Kia,Seltos,Red,65d05ad4-0721-4fb3-9bd8-1fd0beb5cd57,dd1fd215-3763-45b2-b28b-73a4e5330322,
d2f64c7b-06aa-4b73-8394-c70606168811,MH15XH5422,motorcycle,Bajaj,Pulsar,Silver,65d05ad4-0721-4fb3-9bd8-1fd0beb5cd57,dd1fd215-3763-45b2-b28b-73a4e5330322,
dd43151a-c8d5-4d81-9577-af16ac96bf8a,MH49FH8355,motorcycle,Royal Enfield,Classic 350,Blue,d6d0eceb-8f01-42d5-a6a6-19431cf2251b,dd1fd215-3763-45b2-b28b-73a4e5330322,
3cde07f6-9521-4582-9484-d382d9bd455d,UK04CY0161,motorcycle,TVS,Apache,Black,47635c92-ffa4-4fc8-b344-531214f40b95,f5286c50-0096-4347-8bcf-6a7390ccf886,
b33594e7-e61f-4b61-aa9c-a31a13c31915,UK29FY1393,motorcycle,Hero,Splendor,Maroon,5126cc62-b59f-41b6-8efd-c67a432b7a2c,f5286c50-0096-4347-8bcf-6a7390ccf886,
636c6c5e-be1e-4a87-8802-39aea9e26628,UK04NK9379,motorcycle,Honda,Activa,Maroon,da42248e-bb7b-4a97-9912-fd9aac5842f0,f5286c50-0096-4347-8bcf-6a7390ccf886,
f6d078e1-9413-436a-a59c-b94e352f21d9,KA03ZA0535,car,Kia,Seltos,Grey,2e71c4a0-ae70-4010-a211-112e4f70c8b4,52af94bf-29a6-4158-b962-6a4fcd19d2be,
b466b317-9e3d-4462-b48a-06d82416b7d3,KA22MH0825,motorcycle,Bajaj,Pulsar,Silver,a607336d-9b99-4117-a56f-57962cd30dfc,52af94bf-29a6-4158-b962-6a4fcd19d2be,
13368fee-2198-4017-9306-a41280ee7315,UK40TC2083,car,Tata Motors,Nexon,Grey,c0ccc50e-59e2-4ce9-98d3-5b931dd2ae0f,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
f4880cfe-3773-414b-b5c7-014cf31225b4,UK57VG3923,auto-rickshaw,Bajaj,RE Compact,Black,c0ccc50e-59e2-4ce9-98d3-5b931dd2ae0f,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
242ee311-ad10-43ce-a198-c96b073cad20,UK41DC0654,motorcycle,Hero,Splendor,Red,16602d3f-f368-4b15-a638-1e646f05263a,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
43da3230-ec05-4cfc-b825-941f288139e2,UK18EM9384,motorcycle,Honda,Activa,Grey,f2115e40-063f-47d4-b56c-82c06cb911ef,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
16c41733-847b-426a-81ec-652681787091,UK02VA3893,motorcycle,Royal Enfield,Classic 350,Silver,ce0f7998-6e71-4f65-a70d-da5916d42ad9,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
2ed2d4ab-4298-454e-8f47-b81ed09a41ab,UK18FL1888,car,Kia,Seltos,Maroon,d719e8f8-6480-46af-9992-feb3c71c8c5f,99e9a460-ceb3-4609-9a0f-4dce99ada1b2,
82e4212f-220d-48f3-ada7-7acd41b5ed4a,TN25BB1055,auto-rickshaw,Bajaj,RE Compact,Maroon,2090861b-d686-40ef-bb36-c556e162d4dc,3b2bb895-120c-43af-bc7b-c14f67265184,
7bc4e564-b130-4e4e-a0e3-e7e1d1087a3e,TN23XY7624,auto-rickshaw,Bajaj,RE Compact,White,cd56c319-1ab9-4f7f-a508-a811475fcdb7,3b2bb895-120c-43af-bc7b-c14f67265184,
3f16d919-4d6a-4b87-b37d-01ea683ce313,TN54HM7930,motorcycle,Honda,Activa,Blue,cd56c319-1ab9-4f7f-a508-a811475fcdb7,3b2bb895-120c-43af-bc7b-c14f67265184,
db031c8c-d3e9-4bae-8296-20bb60eb3c25,TN31BU8186,auto-rickshaw,Bajaj,RE Compact,Grey,a255d4b8-bfce-4ea5-a193-2d6faa2f7ea9,3b2bb895-120c-43af-bc7b-c14f67265184,
caa6f13b-15f8-4ada-8b79-4e03889d2822,KL43ED1216,car,Hyundai,Creta,Black,d1f8d02e-22bd-47c9-af5f-de128d51a78f,acf95cbc-185f-41f6-abd6-8eae56de4478,
a6c492c7-e0ee-43fc-805b-506fb1d8e101,KL44ZA3407,car,Honda,City,Silver,d36f8888-13c7-4666-88cd-f15ba4ba1d3b,acf95cbc-185f-41f6-abd6-8eae56de4478,
df0652b6-73df-470b-b2b9-293265c6575a,MH51TB5999,motorcycle,Honda,Activa,White,c34466cd-a07d-4875-8c89-0129dcaa6671,736c90c6-9a18-43b8-bb0f-6bcf33dc8dab,
d50318ad-d49b-4f3c-a2b9-195b7f155e34,MH47KM3854,motorcycle,Bajaj,Pulsar,Maroon,27d5070b-c246-48cc-8b84-baaaf02ab95b,736c90c6-9a18-43b8-bb0f-6bcf33dc8dab,
