ground_truth_id,person_id,network_role,related_person_id,relationship_type,evidence_sources,confidence,case_id,event_id,notes
9840ee30-3c3d-425f-bf7f-4045431089b0,acd25cbb-36f7-421c-b26e-f6d029411c71,cdr_operative,acd25cbb-36f7-421c-b26e-f6d029411c71,called,cdr_records,0.3333333333333333,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
aaf52f3f-3b2d-4ba6-b8e0-acdedccdfd54,acd25cbb-36f7-421c-b26e-f6d029411c71,cdr_operative,b681e7e8-fb53-41e2-a5e0-137f14ae1cb4,called+financial_transfer,"cdr_records,financial_transactions",0.25,,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b692a3a8-e4f8-46e3-8698-994b52f1c1a9,acd25cbb-36f7-421c-b26e-f6d029411c71,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,called,cdr_records,0.2,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
ef95d49a-9aa3-4dec-a9f9-d5cf79539f33,b56c9b82-0597-4e04-9c41-1272f478a5d2,cdr_peripheral,b681e7e8-fb53-41e2-a5e0-137f14ae1cb4,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
8443948e-9e72-4931-9ab9-7c4e982709d6,b56c9b82-0597-4e04-9c41-1272f478a5d2,cdr_peripheral,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.06666666666666667,32e4d776-35df-4688-9259-7b74dd290ddc,,Single-source or low-frequency link; supporting evidence only
4e205d26-8bc0-455d-b092-e888d6a6fd6b,c529d9ef-2cd1-45c2-9e04-a55827105e21,cdr_lieutenant,c529d9ef-2cd1-45c2-9e04-a55827105e21,called,cdr_records,1,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
8acc7f36-55cd-4d5f-b224-dca05168460c,c529d9ef-2cd1-45c2-9e04-a55827105e21,cdr_lieutenant,fd989a10-f458-4c0b-b4de-8816b6ffefdc,called,cdr_records,0.5333333333333333,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
df7d13a3-8624-4c0f-a458-c2899b755b3d,d038f78a-ac24-4255-9b01-1d1541ce8012,cdr_operative,d038f78a-ac24-4255-9b01-1d1541ce8012,called,cdr_records,0.4,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
5c8b4c1e-d2c9-451f-a100-282e3f0a0493,dcb5fa28-849b-4f4c-b099-f2c540a9bdbc,cdr_operative,dcb5fa28-849b-4f4c-b099-f2c540a9bdbc,called,cdr_records,0.26666666666666666,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b20dc581-d34a-4bf1-a49c-dee75eb847d5,dcb5fa28-849b-4f4c-b099-f2c540a9bdbc,cdr_operative,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
137773cb-cf9f-481a-a0ed-5ea0f5d200bf,dcb5fa28-849b-4f4c-b099-f2c540a9bdbc,cdr_operative,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
73a34741-d773-43f1-a40f-a90ae8c473e0,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,called,cdr_records,0.06666666666666667,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Single-source or low-frequency link; supporting evidence only
c9d19667-5e96-4ed7-8122-c0bf4f7928a1,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,e1beaf71-9083-44d6-bf40-81271b755321,called,cdr_records,0.06666666666666667,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
f2c65d7c-7147-46d4-928f-0eac35cba0bb,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.6,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a8245bc8-702a-4328-811b-febe3744e2f8,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,fb3911ba-8769-45a5-ad03-55563c7de121,called,cdr_records,0.13333333333333333,ccaf96a0-e148-4313-9d29-ab057a8be0dd,,Single-source or low-frequency link; supporting evidence only
62693fb8-8dcb-4ed1-9fad-adbb9ee856fd,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.2,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
288e0ffa-e114-4f82-b8a1-1a1638a9e593,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,called+co_observed,"cdr_records,surveillance_records",0.55,c96763f4-da85-4d19-91b0-4873ddb73a38,,Flagged as suspicious in graph_relationships (multi-source corroboration)
5299a932-feb7-46f2-b743-9952c6fdada4,e1beaf71-9083-44d6-bf40-81271b755321,cdr_operative,e1beaf71-9083-44d6-bf40-81271b755321,called,cdr_records,0.3333333333333333,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b5858b5e-f3fb-403e-b19a-03bf209c301d,e1beaf71-9083-44d6-bf40-81271b755321,cdr_operative,fda48128-2192-4b25-b3ea-16e344d9bf64,called,cdr_records,0.06666666666666667,b9787f53-534b-412b-9b7f-7e0190046463,,Single-source or low-frequency link; supporting evidence only
71a2ae43-f051-46d5-a943-d3f20bbb47d8,e1beaf71-9083-44d6-bf40-81271b755321,cdr_operative,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.06666666666666667,965473d2-140c-4f93-a2ec-6146894edced,,Single-source or low-frequency link; supporting evidence only
8cd1ada0-e03b-4be0-89fd-0e3118968e38,f41f457b-1975-41bc-97f0-d83efefcce31,cdr_lieutenant,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,1,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
72daf235-131d-44b4-9b04-69b625e24a3e,f41f457b-1975-41bc-97f0-d83efefcce31,cdr_lieutenant,fecebe3d-821d-4461-8f73-50f40303c96c,called,cdr_records,1,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
3440a747-adc0-4861-b9c7-0d6057b9ff42,fa00070c-1deb-4b17-9387-7bd434ff75af,cdr_operative,fa00070c-1deb-4b17-9387-7bd434ff75af,called,cdr_records,0.26666666666666666,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
8451677b-f3d2-4f18-89d6-94f2e04ac3ae,fadc20a4-a5ff-4ca0-a3e7-8c5cb974aefb,cdr_operative,fadc20a4-a5ff-4ca0-a3e7-8c5cb974aefb,called,cdr_records,0.26666666666666666,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
e3f0e745-d6df-481f-9a3b-483100ad270e,fadc20a4-a5ff-4ca0-a3e7-8c5cb974aefb,cdr_operative,fb3911ba-8769-45a5-ad03-55563c7de121,called,cdr_records,0.13333333333333333,ccaf96a0-e148-4313-9d29-ab057a8be0dd,,Single-source or low-frequency link; supporting evidence only
52552ea9-81f5-443f-b6e9-4fd020591a4c,fb3911ba-8769-45a5-ad03-55563c7de121,cdr_operative,fb3911ba-8769-45a5-ad03-55563c7de121,called,cdr_records,0.26666666666666666,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
9c267979-a8ad-4707-b696-694ef8edf3f9,fd989a10-f458-4c0b-b4de-8816b6ffefdc,cdr_operative,fd989a10-f458-4c0b-b4de-8816b6ffefdc,called,cdr_records,0.4666666666666667,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b0986510-1c51-4e0b-9c44-67eac025a2c4,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,cdr_operative,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.2,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
85a98093-502e-4f5b-ae03-a393e0cd0d2d,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,called,cdr_records,0.26666666666666666,a691f6e4-9bec-4abd-88c2-2fea613fd19e,,Flagged as suspicious in graph_relationships (multi-source corroboration)
7f0a4999-332b-4525-9df9-551167a9779c,fecebe3d-821d-4461-8f73-50f40303c96c,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,called,cdr_records,0.5333333333333333,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a750e141-b84b-436b-8647-77389ed8dadf,00a12545-922e-4c12-8979-fcd4ce73b8ab,cdr_operative,1f65d744-3aba-46f0-a383-91348dbc4a37,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
849950d0-5453-4b25-8e1e-da045069c6ce,00a12545-922e-4c12-8979-fcd4ce73b8ab,cdr_operative,a8e20f0c-a0dc-4b0b-8e64-0798129b4048,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
9b8efa6c-542c-42e8-b95b-0f2bc88dbd2d,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
b8001507-13fd-48ff-a608-15a31fe30bcb,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,3699f0b3-dabc-477c-82a0-5d2c5b556d40,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
0b453362-a6ab-4a48-87fc-25978333354e,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,financial_transfer,financial_transactions,1,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
293f0b64-31d2-459e-9c86-e4f884d1ad71,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,3fc017d2-08cb-4e64-8ac6-678a1612aa6b,financial_transfer,financial_transactions,0.25,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
29b5284c-124a-4e5c-8d63-e99b69958ed9,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,4556cc56-b8be-4b38-9780-75ecd506fb1d,financial_transfer,financial_transactions,0.125,a7849323-bce8-46b2-a835-75ac4446df2d,,Single-source or low-frequency link; supporting evidence only
cb473448-bf9e-41de-9d00-758a5a3a6f67,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,5d4e95f6-a5b7-458f-bb96-16b83c313283,financial_transfer,financial_transactions,0.25,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a5ed17c6-7729-4a6d-a0bc-3ba6ede1c8cd,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,735b7692-768a-477f-9084-61285d2d750f,financial_transfer,financial_transactions,0.25,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
3a6eb0d6-9e49-403f-ac8b-1187724d5ad8,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,73afdf7b-f403-4f68-a828-79d245d66657,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
87a240c8-b176-48af-a1d4-84f99628ac8b,02d32b3c-04cd-4db2-87d1-eaea9c739f75,financial_mule,b3e2dabb-54e4-4cdb-9c2a-0c35250aa2b5,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
7ae12c92-cae8-4455-b77e-bd7fc873c795,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
38954bdb-6806-4ecc-8fda-58beed009abd,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_transfer+named_together_in_fir+named_together_in_police_report,"financial_transactions,firs,police_reports",0.65,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
9b48827b-84bb-4455-9c60-8b912d579c2a,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,29e44cfd-7d35-4a04-ae90-6fdf73acc416,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
d51da1e1-fe87-43d2-80a2-b217898852c1,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,3699f0b3-dabc-477c-82a0-5d2c5b556d40,financial_transfer+co_accused_prior_case,"financial_transactions,criminal_history",0.7,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
d1e6f535-ca90-49dd-974a-3855751665c8,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,3c9c5911-b0c5-46cd-8e9f-f136e566c0be,financial_transfer,financial_transactions,0.125,a7849323-bce8-46b2-a835-75ac4446df2d,,Single-source or low-frequency link; supporting evidence only
13708f9f-f1b9-485d-b67b-b8b6c69c4574,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,4285df9b-9b16-4ccd-9844-3508c0d49fdc,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
6f0c6e97-68b3-4592-a0ab-c66123b2ebab,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,financial_transfer+named_together_in_fir+named_together_in_police_report,"financial_transactions,firs,police_reports",0.65,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b20473e9-faac-41b2-8b1d-fc214fdb0341,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,5d4e95f6-a5b7-458f-bb96-16b83c313283,financial_transfer,financial_transactions,0.375,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
94f369f1-3314-4304-990a-b19252f7a438,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,6a1dcf18-6c4f-44c3-a14b-752c80221fe0,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
bad35a51-797a-4206-a581-33269532652c,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,735b7692-768a-477f-9084-61285d2d750f,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
0f22d1bc-ca59-4906-9be3-ac94598f30b8,0337a9aa-5b4f-47e5-8f62-6328af20b19b,financial_mule,73afdf7b-f403-4f68-a828-79d245d66657,financial_transfer,financial_transactions,1,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
81032f46-a186-47bd-a0b5-ab51b35c9ecd,036484c0-7073-4f7d-96f0-9d0dda8c0830,cdr_peripheral,16757341-7413-4caa-a82d-50e53ac5a3c5,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
bd3c50f3-e0cd-402c-8d42-057b7c1b14ca,036484c0-7073-4f7d-96f0-9d0dda8c0830,cdr_peripheral,65f2e462-20b2-40dc-aa8d-5e7ced3545a6,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
7ee11d73-4bbf-4f75-b0a3-0e787f1e6bd1,036484c0-7073-4f7d-96f0-9d0dda8c0830,cdr_peripheral,a249f1b5-82e1-4c5b-a594-3a1738f6cd01,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
d491759c-2867-43a7-ae47-9ca1e3ee687e,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,43d397f3-6279-4e7b-b1e1-d2dd053d82d2,financial_transfer+co_observed,"financial_transactions,surveillance_records",0.55,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a8a85c99-9575-4bc6-bb70-3e93ad1d599f,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,454733be-201b-4f37-bdc8-fabcf42fcd20,financial_transfer,financial_transactions,0.25,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
e61bcb42-3c98-4ff7-82d1-84228cfdad1e,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,780380a3-fe83-4fb6-980c-cab0208c14fb,financial_transfer,financial_transactions,0.375,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
de75108f-432c-4046-8c4e-a46770605079,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,7d7a9547-367c-47ec-8c5c-05fb43f36340,financial_transfer+co_observed,"financial_transactions,surveillance_records",0.55,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Flagged as suspicious in graph_relationships (multi-source corroboration)
53f3a653-dba8-437a-86cb-a00fc628c005,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,8171e26b-7d4e-41ed-a931-f0414f85531a,financial_transfer+named_together_in_fir+named_together_in_police_report,"financial_transactions,firs,police_reports",1,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b716064b-fd80-4ba0-9a54-25c519f41193,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,8cab76dc-2ec9-4d0f-9aca-8e0e66b20e4b,financial_transfer+co_observed,"financial_transactions,surveillance_records",0.55,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
c824e509-851b-4f5a-b54c-8271d33ef99f,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,94d607d7-3492-48ab-a373-f24cb1390211,financial_transfer+co_observed,"financial_transactions,surveillance_records",0.55,b9787f53-534b-412b-9b7f-7e0190046463,,Flagged as suspicious in graph_relationships (multi-source corroboration)
e88914b9-1694-492b-b32d-08b88f030893,04d36625-b5aa-4286-a543-bf880a885eb0,financial_mule,a53fff68-2c1f-4540-a9b7-9187343dc876,financial_transfer,financial_transactions,0.375,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
5323d42e-6759-4f7f-88a2-87597efb8269,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,3e42409b-e1ab-442a-9ffd-c75a3f7ddc96,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
9969c568-c824-466f-b287-44510d2822b3,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,4285df9b-9b16-4ccd-9844-3508c0d49fdc,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
99504867-1c5f-4133-9fde-202554bbf4ce,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,598b970f-3219-4a29-a843-eb1703d9bcc2,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
4b62c576-d0c4-4f79-bd5c-c7368a2b2e46,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,735b7692-768a-477f-9084-61285d2d750f,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
0fbb5ca6-3f7f-4190-b583-b45c25fd13a3,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,8cab76dc-2ec9-4d0f-9aca-8e0e66b20e4b,financial_transfer,financial_transactions,0.625,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
ecfe31fb-e51c-4ece-8ecf-f4dc3a1ae092,0e452102-4aa9-4290-9b86-577e41a8b3d4,financial_peripheral,b56c9b82-0597-4e04-9c41-1272f478a5d2,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
d5939e82-0703-4ee8-9e9b-4cd38a809cad,0ead0884-55ed-4e0c-931f-0414d70f5921,financial_peripheral,1da61097-56d3-445b-8d48-61f56db9919c,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
50ab405e-32b9-4382-9746-9aec02182d70,0ead0884-55ed-4e0c-931f-0414d70f5921,financial_peripheral,3699f0b3-dabc-477c-82a0-5d2c5b556d40,financial_transfer,financial_transactions,0.5,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
30df29d6-1d0a-4f22-b1cd-db05e24ce922,0ead0884-55ed-4e0c-931f-0414d70f5921,financial_peripheral,4be433a6-e91f-404d-b1bd-7d3d856145d8,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
3cd6e701-3644-410a-968d-b8b0f1c66a23,0ead0884-55ed-4e0c-931f-0414d70f5921,financial_peripheral,66608c82-c95e-449d-8483-39e9876092a0,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
98dc850b-b3a3-4495-a562-6ce0d92af6ab,0ead0884-55ed-4e0c-931f-0414d70f5921,financial_peripheral,80d1a12f-12b3-4bd3-abd1-b154fc01378c,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
1817756d-cd0b-47c5-abc5-32b0a31ac161,1625d745-435b-464f-8b41-7bb07e32d54f,cdr_operative,a8e20f0c-a0dc-4b0b-8e64-0798129b4048,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
0cb57f9e-54a5-44e9-91c2-00d6bc734b12,16279b5f-489c-4c08-842d-99d95e761f7a,cdr_peripheral,8171e26b-7d4e-41ed-a931-f0414f85531a,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
92cd5442-fa59-4005-8be6-55ead7f79406,16279b5f-489c-4c08-842d-99d95e761f7a,cdr_peripheral,b681e7e8-fb53-41e2-a5e0-137f14ae1cb4,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
0098b7aa-acca-4a24-8d51-fea846c823ec,16757341-7413-4caa-a82d-50e53ac5a3c5,cdr_operative,3699f0b3-dabc-477c-82a0-5d2c5b556d40,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
f3bcaa84-9a2a-4034-9984-bc010256de3f,1d81b4ed-c0fc-463d-ac33-b790781668cd,cdr_operative,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
8ec40a4e-ef81-4eed-a6b6-c16d0561389b,1d81b4ed-c0fc-463d-ac33-b790781668cd,cdr_operative,61bb3299-d676-4a30-b116-2dff61424c18,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
0d8ac9bd-23f6-417e-8474-992b435b7767,1da61097-56d3-445b-8d48-61f56db9919c,cdr_operative,4de490be-92c2-4542-a982-4a674c43b835,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
07579326-a898-4be4-9071-d47f50cd1445,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,3c9c5911-b0c5-46cd-8e9f-f136e566c0be,financial_transfer,financial_transactions,0.625,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
cba6732d-8bec-4e18-b040-2da942c2ba7d,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,4556cc56-b8be-4b38-9780-75ecd506fb1d,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
f6892dc8-d840-40ec-8ce2-1e50f48c2446,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,financial_transfer+named_together_in_fir+named_together_in_police_report,"financial_transactions,firs,police_reports",0.65,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
086be69f-b9c2-4b35-9451-2cc47cc8f95d,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,65f2e462-20b2-40dc-aa8d-5e7ced3545a6,financial_transfer,financial_transactions,0.625,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
49074761-b1eb-45f9-8dde-5116c7f3dcf7,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,73afdf7b-f403-4f68-a828-79d245d66657,financial_transfer,financial_transactions,1,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
2d4ee7a0-06ed-4584-9c00-6b8477a88c90,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,a53fff68-2c1f-4540-a9b7-9187343dc876,financial_transfer,financial_transactions,0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
3e068878-e21d-48c1-a0d5-79cc08b8a422,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,b56c9b82-0597-4e04-9c41-1272f478a5d2,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
70321c0d-3f56-40ae-8dbb-a24ccc07d61c,1edcdcff-eff3-4399-b490-6ece1fd0a750,financial_mule,ed7911e6-3465-4f1d-b781-e1f0f3b04c18,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
2503dad3-dc60-49c0-ba98-86b11be87c98,1f65d744-3aba-46f0-a383-91348dbc4a37,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
21921e15-8ebf-45cc-8b77-677968a50ec7,2090861b-d686-40ef-bb36-c556e162d4dc,cdr_operative,58403a85-3bb2-4384-b35a-06d05951268a,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
406e12b6-de8f-4828-85de-5c39aa9178a4,2090861b-d686-40ef-bb36-c556e162d4dc,cdr_operative,80d1a12f-12b3-4bd3-abd1-b154fc01378c,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
f0419eca-fa08-40d6-a868-82842d1235fd,2090861b-d686-40ef-bb36-c556e162d4dc,cdr_operative,88b8ce01-e7bf-427e-9595-c5bfcbabe267,financial_transfer,financial_transactions,0.125,,,Single-source or low-frequency link; supporting evidence only
